transaction_id,customer_id,merchant_id,amount,currency,timestamp,device_id,ip_address,country,payment_method,transaction_status,customer_age_days,customer_transaction_count,customer_avg_amount,customer_max_amount,customer_usual_country,customer_usual_device,transactions_last_10m,transactions_last_1h,transactions_last_24h,is_new_device,is_new_country,is_unusual_hour,is_fraud
txn_001210,cust_0137,merch_025,3080.94,INR,2026-07-15T21:31:26.808850,dev_0137_primary,103.21.50.2,IN,credit_card,success,987,6,3706.01,5933.48,IN,dev_0137_primary,0,0,0,0,0,0,0
txn_001211,cust_0179,merch_028,3164.81,INR,2026-07-15T21:44:22.490794,dev_0179_primary,103.21.126.218,IN,credit_card,success,812,9,4228.75,16402.81,IN,dev_0179_primary,0,0,2,0,0,0,0
txn_001212,cust_0050,merch_004,2.14,INR,2026-07-15T21:45:41.647655,dev_0050_primary,103.21.64.131,IN,upi,success,739,5,1.66,2.51,IN,dev_0050_primary,0,0,1,0,0,0,0
txn_001213,cust_0207,merch_003,476.31,INR,2026-07-15T21:49:02.712309,dev_0207_primary,103.21.212.203,IN,upi,success,688,9,1927.82,3597.87,IN,dev_0207_primary,1,3,1,0,0,0,0
txn_001214,cust_0209,merch_004,22772.96,INR,2026-07-15T21:54:26.357525,dev_0209_primary,103.21.131.116,IN,net_banking,success,1076,4,14184.18,23167.39,IN,dev_0209_primary,0,0,0,0,0,0,0
txn_001215,cust_0063,merch_009,2522.54,INR,2026-07-15T21:58:35.428487,dev_0063_primary,103.21.246.240,AE,upi,success,357,3,3105.58,6076.13,AE,dev_0063_primary,0,0,0,0,0,0,0
txn_001216,cust_0140,merch_023,6456.39,INR,2026-07-15T22:14:59.274930,dev_0140_primary,14.139.123.184,GB,credit_card,success,569,9,2821.67,4400.88,IN,dev_0140_primary,0,0,4,0,1,0,0
txn_001217,cust_0242,merch_019,43702.75,INR,2026-07-15T23:15:04.606187,dev_0242_primary,103.21.232.81,IN,credit_card,success,478,1,10662.0,10662.0,IN,dev_0242_primary,0,0,0,0,0,0,0
txn_001218,cust_0229,merch_035,635.36,INR,2026-07-15T23:17:11.050840,dev_0229_primary,103.21.190.245,IN,credit_card,success,663,2,566.38,794.35,IN,dev_0229_primary,0,0,0,0,0,0,0
txn_001219,cust_0053,merch_034,955.34,INR,2026-07-16T00:09:24.346155,dev_0053_primary,103.21.250.226,US,upi,success,262,5,710.65,2183.29,US,dev_0053_primary,0,0,0,0,0,1,0
txn_001220,cust_0010,merch_029,645.61,INR,2026-07-16T00:41:26.019074,dev_0010_primary,103.21.246.165,IN,credit_card,success,475,5,1182.75,2152.48,IN,dev_0010_primary,0,0,2,0,0,1,0
txn_001221,cust_0072,merch_020,16455.08,INR,2026-07-16T01:01:28.098308,dev_0072_primary,103.21.191.113,IN,upi,success,1128,2,4868.05,8289.74,IN,dev_0072_primary,0,0,0,0,0,1,0
txn_001222,cust_0072,merch_025,7919.9,INR,2026-07-16T01:06:21.260303,dev_0072_primary,103.21.191.113,IN,upi,success,1128,3,8730.39,16455.08,IN,dev_0072_primary,1,1,1,0,0,1,0
txn_001223,cust_0048,merch_035,11804.98,INR,2026-07-16T01:17:01.566610,dev_0048_primary,103.21.43.173,IN,credit_card,success,962,3,14700.18,21599.93,IN,dev_0048_primary,0,0,0,0,0,1,0
txn_001224,cust_0156,merch_022,3230.62,INR,2026-07-16T01:19:05.009753,dev_0156_newphone,103.21.40.167,IN,credit_card,success,1046,3,6817.6,8162.37,IN,dev_0156_primary,0,0,0,1,0,1,0
txn_001225,cust_0233,merch_014,11493.93,INR,2026-07-16T01:23:38.441789,dev_0233_primary,103.21.39.90,IN,net_banking,success,606,2,7647.89,9680.3,IN,dev_0233_primary,0,0,0,0,0,1,0
txn_001226,cust_0187,merch_004,471751.27,INR,2026-07-16T01:37:15.720694,dev_0187_primary,103.21.148.226,IN,net_banking,success,1113,4,85931.95,169441.92,IN,dev_0187_primary,0,0,0,0,0,1,0
txn_001227,cust_0244,merch_019,14935.09,INR,2026-07-16T01:38:44.896245,dev_0244_primary,103.21.208.91,IN,upi,success,328,10,2068.32,5944.02,IN,dev_0244_primary,0,0,0,0,0,1,0
txn_001228,cust_0119,merch_034,2595.45,INR,2026-07-16T01:42:36.964343,dev_0119_secondary,103.21.58.23,US,debit_card,success,858,8,3374.81,8838.34,IN,dev_0119_primary,0,0,0,0,1,1,0
txn_001229,cust_0233,merch_018,2.0,INR,2026-07-16T01:52:14.658889,dev_5846,45.154.255.130,IN,debit_card,success,606,3,8929.91,11493.93,IN,dev_0233_primary,0,1,1,1,0,0,1
txn_001230,cust_0208,merch_001,17296.49,INR,2026-07-16T02:10:02.254957,dev_0208_primary,103.21.23.34,IN,upi,success,1103,5,37388.0,50715.68,IN,dev_0208_primary,0,0,1,0,0,1,0
txn_001231,cust_0119,merch_001,3077.14,INR,2026-07-16T02:35:29.103099,dev_0119_primary,103.21.58.23,IN,debit_card,success,858,9,3288.22,8838.34,IN,dev_0119_primary,0,1,1,0,0,0,1
txn_001232,cust_0056,merch_006,1713.8,INR,2026-07-16T02:40:53.823825,dev_0056_primary,103.21.33.164,US,upi,success,592,6,4390.96,14136.75,US,dev_0056_primary,0,0,0,0,0,1,0
txn_001233,cust_0197,merch_017,25062.17,INR,2026-07-16T02:47:21.522307,dev_0197_primary,103.21.181.245,IN,debit_card,success,1132,5,7015.3,9983.91,IN,dev_0197_primary,0,0,2,0,0,1,0
txn_001234,cust_0162,merch_004,5573.34,INR,2026-07-16T02:47:55.192129,dev_0162_primary,103.21.95.143,IN,debit_card,success,798,7,7770.15,10419.23,IN,dev_0162_primary,0,0,0,0,0,1,0
txn_001235,cust_0082,merch_004,11105.1,INR,2026-07-16T02:52:31.650677,dev_0082_sec,103.21.131.158,IN,debit_card,success,175,1,10430.19,10430.19,IN,dev_0082_primary,0,0,0,0,0,0,1
txn_001236,cust_0005,merch_023,9869.03,INR,2026-07-16T03:09:24.273405,dev_0005_primary,103.21.222.162,IN,net_banking,success,766,6,26951.77,68045.7,IN,dev_0005_primary,0,0,0,0,0,1,0
txn_001237,cust_0029,merch_016,3632.54,INR,2026-07-16T03:19:52.518208,dev_0029_primary,103.21.73.59,IN,net_banking,success,69,2,2898.94,2903.13,IN,dev_0029_primary,0,0,0,0,0,1,0
txn_001238,cust_0110,merch_010,936.94,INR,2026-07-16T03:27:20.245275,dev_0110_primary,103.21.98.138,US,credit_card,success,784,5,974.96,1380.94,IN,dev_0110_primary,0,0,0,0,1,1,0
txn_001239,cust_0121,merch_019,1597.34,INR,2026-07-16T03:31:07.733158,dev_0121_primary,103.21.33.77,IN,upi,success,524,6,1184.86,3014.26,IN,dev_0121_primary,0,0,0,0,0,1,0
txn_001240,cust_0028,merch_021,35029.1,INR,2026-07-16T03:59:09.750115,dev_0028_primary,103.21.112.173,IN,net_banking,success,923,6,26126.88,52005.98,IN,dev_0028_primary,0,0,1,0,0,1,0
txn_001241,cust_0056,merch_003,2821.87,INR,2026-07-16T04:02:08.493953,dev_0056_primary,103.21.33.164,US,upi,success,592,7,4008.51,14136.75,US,dev_0056_primary,0,0,1,0,0,1,0
txn_001242,cust_0145,merch_027,22507.49,INR,2026-07-16T04:26:40.268363,dev_0145_primary,103.21.15.197,IN,net_banking,success,577,4,31504.5,68964.39,IN,dev_0145_primary,0,0,1,0,0,1,0
txn_001243,cust_0169,merch_029,226376.4,INR,2026-07-16T04:28:15.950956,dev_0169_primary,103.21.228.174,IN,credit_card,success,804,7,194554.34,660699.59,IN,dev_0169_primary,0,0,1,0,0,1,0
txn_001244,cust_0205,merch_024,555.53,INR,2026-07-16T04:39:23.452682,dev_0205_primary,103.21.187.63,IN,debit_card,success,593,2,1114.66,1159.58,IN,dev_0205_primary,0,0,0,0,0,1,0
txn_001245,cust_0093,merch_033,2381.42,INR,2026-07-16T04:41:23.062191,dev_0093_primary,103.21.148.121,IN,debit_card,success,449,4,4760.21,10160.14,IN,dev_0093_primary,0,0,0,0,0,1,0
txn_001246,cust_0059,merch_009,16395.93,INR,2026-07-16T04:45:41.447911,dev_0059_newphone,103.21.236.178,IN,upi,success,1143,6,25148.12,34778.6,IN,dev_0059_primary,0,0,0,1,0,1,0
txn_001247,cust_0063,merch_027,1216.32,INR,2026-07-16T04:57:08.786350,dev_0063_primary,103.21.246.240,AE,upi,success,358,4,2959.82,6076.13,AE,dev_0063_primary,0,0,1,0,0,1,0
txn_001248,cust_0031,merch_027,1372.02,INR,2026-07-16T05:08:47.424797,dev_0031_primary,103.21.18.222,IN,upi,success,1078,5,2985.39,4826.15,IN,dev_0031_primary,0,0,0,0,0,0,0
txn_001249,cust_0047,merch_001,3880.64,INR,2026-07-16T05:20:34.792522,dev_0047_primary,103.21.76.54,IN,upi,success,669,4,8283.37,14712.63,IN,dev_0047_primary,0,0,0,0,0,0,0
txn_001250,cust_0026,merch_003,21474.4,INR,2026-07-16T05:27:32.217808,dev_0026_primary,103.21.131.244,IN,net_banking,success,568,5,6910.08,14706.44,IN,dev_0026_primary,0,0,1,0,0,0,0
txn_001251,cust_0043,merch_009,19022.94,INR,2026-07-16T05:46:45.766238,dev_0043_primary,103.21.24.14,IN,net_banking,success,1055,10,24687.32,67524.2,IN,dev_0043_primary,0,0,0,0,0,0,0
txn_001252,cust_0179,merch_019,3099.45,INR,2026-07-16T05:52:23.518202,dev_0179_primary,103.21.161.157,IN,upi,success,813,10,4122.35,16402.81,IN,dev_0179_primary,0,0,2,0,0,0,0
txn_001253,cust_0019,merch_023,2858.1,INR,2026-07-16T06:19:12.951109,dev_0019_newphone,103.21.206.166,IN,debit_card,success,627,5,1971.66,2344.54,IN,dev_0019_primary,0,0,0,1,0,0,0
txn_001254,cust_0234,merch_029,216.33,INR,2026-07-16T06:36:19.254147,dev_0234_primary,103.21.180.80,IN,net_banking,success,835,2,278.11,354.21,IN,dev_0234_primary,0,0,0,0,0,0,0
txn_001255,cust_0186,merch_033,28603.29,INR,2026-07-16T06:45:20.224246,dev_0186_primary,103.21.85.85,IN,upi,success,385,4,32810.26,56445.45,IN,dev_0186_primary,0,0,0,0,0,0,0
txn_001256,cust_0098,merch_012,37808.67,INR,2026-07-16T07:03:15.723603,dev_0098_primary,103.21.34.61,IN,upi,success,1119,2,18721.36,25214.34,IN,dev_0098_primary,0,0,0,0,0,0,0
txn_001257,cust_0145,merch_034,6153.11,INR,2026-07-16T07:09:20.289170,dev_0145_primary,103.21.15.197,IN,net_banking,success,577,5,29705.1,68964.39,IN,dev_0145_primary,0,0,2,0,0,0,0
txn_001258,cust_0046,merch_003,66378.11,INR,2026-07-16T07:26:23.236892,dev_0046_primary,103.21.20.160,IN,net_banking,success,1183,5,10526.49,16268.29,IN,dev_0046_primary,0,0,0,0,0,0,0
txn_001259,cust_0188,merch_034,3797.79,INR,2026-07-16T07:29:54.500204,dev_0188_primary,103.21.75.235,AE,credit_card,success,1012,4,3747.48,6196.88,AE,dev_0188_primary,0,0,1,0,0,0,0
txn_001260,cust_0074,merch_029,2336.0,INR,2026-07-16T08:26:30.987752,dev_0074_primary,103.21.76.157,IN,credit_card,success,641,4,2873.66,3991.84,IN,dev_0074_primary,0,0,1,0,0,0,0
txn_001261,cust_0037,merch_033,62338.56,INR,2026-07-16T09:25:13.706033,dev_0037_primary,103.21.238.140,IN,net_banking,success,933,5,58504.51,103748.64,IN,dev_0037_primary,0,0,0,0,0,0,0
txn_001262,cust_0126,merch_002,840.31,INR,2026-07-16T09:30:21.711139,dev_0126_primary,103.21.119.189,IN,credit_card,success,491,6,1246.13,2104.63,IN,dev_0126_primary,0,0,0,0,0,0,0
txn_001263,cust_0117,merch_008,1078.74,INR,2026-07-16T09:30:28.931396,dev_0117_primary,103.21.227.85,IN,credit_card,success,460,5,1391.49,2347.19,IN,dev_0117_primary,0,0,0,0,0,0,0
txn_001264,cust_0023,merch_018,1059.05,INR,2026-07-16T09:45:18.056479,dev_0023_primary,103.21.135.6,SG,credit_card,success,769,7,645.86,1549.91,SG,dev_0023_primary,0,0,0,0,0,0,0
txn_001265,cust_0187,merch_011,188470.43,INR,2026-07-16T09:47:07.524596,dev_0187_primary,103.21.148.226,IN,net_banking,success,1113,5,163095.82,471751.27,IN,dev_0187_primary,0,0,1,0,0,0,0
txn_001266,cust_0181,merch_003,3503.01,INR,2026-07-16T10:08:59.180164,dev_0181_primary,103.21.222.170,IN,upi,success,42,5,4401.59,8658.62,IN,dev_0181_primary,0,0,0,0,0,0,0
txn_001267,cust_0243,merch_001,12850.58,INR,2026-07-16T10:28:41.374658,dev_0243_primary,103.21.29.132,IN,net_banking,success,1112,5,21643.07,32971.86,IN,dev_0243_primary,0,0,0,0,0,0,0
txn_001268,cust_0121,merch_012,618.6,INR,2026-07-16T10:35:25.143920,dev_0121_primary,103.21.33.77,IN,upi,success,524,7,1243.78,3014.26,IN,dev_0121_primary,0,0,1,0,0,0,0
txn_001269,cust_0001,merch_032,31291.3,INR,2026-07-16T10:56:03.417011,dev_0001_primary,103.21.11.196,IN,credit_card,success,891,5,44866.28,55702.82,IN,dev_0001_primary,0,0,0,0,0,0,0
txn_001270,cust_0098,merch_016,20903.35,INR,2026-07-16T11:07:46.130372,dev_0098_primary,103.21.225.121,IN,upi,success,1119,3,25083.8,37808.67,IN,dev_0098_primary,0,0,1,0,0,0,0
txn_001271,cust_0060,merch_032,16740.16,INR,2026-07-16T11:11:31.548031,dev_0060_primary,103.21.159.143,IN,upi,success,287,5,8304.48,12633.51,IN,dev_0060_primary,0,0,1,0,0,0,0
txn_001272,cust_0057,merch_019,9830.93,INR,2026-07-16T11:23:19.197131,dev_0057_primary,103.21.207.35,IN,upi,success,562,7,10070.19,32679.6,IN,dev_0057_primary,0,0,0,0,0,0,0
txn_001273,cust_0245,merch_008,265.05,INR,2026-07-16T11:47:26.533508,dev_0245_primary,103.21.75.52,IN,debit_card,success,339,3,418.81,629.89,IN,dev_0245_primary,0,0,0,0,0,0,0
txn_001274,cust_0154,merch_016,4981.24,INR,2026-07-16T11:53:37.830689,dev_0154_primary,103.21.41.9,GB,upi,success,516,4,23972.19,34918.72,GB,dev_0154_primary,0,0,1,0,0,0,0
txn_001275,cust_0144,merch_017,861.87,INR,2026-07-16T12:17:20.211342,dev_0144_primary,103.21.164.66,IN,net_banking,success,494,4,1474.7,1703.71,IN,dev_0144_primary,0,0,0,0,0,0,0
txn_001276,cust_0014,merch_015,3362.32,INR,2026-07-16T12:30:11.383292,dev_0014_primary,103.21.73.192,IN,net_banking,success,564,11,4817.47,19605.44,IN,dev_0014_primary,0,0,1,0,0,0,0
txn_001277,cust_0043,merch_008,24767.7,INR,2026-07-16T12:30:49.145603,dev_0043_newphone,103.21.24.14,IN,net_banking,success,1055,11,24172.37,67524.2,IN,dev_0043_primary,0,0,1,1,0,0,0
txn_001278,cust_0158,merch_009,4045.94,INR,2026-07-16T12:51:05.049339,dev_0158_primary,103.21.47.100,IN,upi,success,1066,7,5684.96,18340.3,IN,dev_0158_primary,0,0,0,0,0,0,0
txn_001279,cust_0181,merch_023,8769.26,INR,2026-07-16T12:53:46.273504,dev_0181_primary,103.21.222.170,IN,net_banking,success,42,6,4251.82,8658.62,IN,dev_0181_primary,0,0,1,0,0,0,0
txn_001280,cust_0051,merch_035,1681.27,INR,2026-07-16T12:56:04.966114,dev_0051_primary,103.21.104.74,IN,credit_card,success,1138,4,2092.99,3569.16,IN,dev_0051_primary,0,0,1,0,0,0,0
txn_001281,cust_0106,merch_016,3757.66,INR,2026-07-16T13:11:24.492896,dev_0106_newphone,103.21.52.157,IN,upi,success,260,6,2549.4,3585.07,IN,dev_0106_primary,0,0,0,1,0,0,0
txn_001282,cust_0010,merch_034,380.21,INR,2026-07-16T13:27:14.439387,dev_0010_primary,103.21.246.165,IN,credit_card,success,475,6,1093.23,2152.48,IN,dev_0010_primary,0,0,2,0,0,0,0
txn_001283,cust_0059,merch_016,21080.56,INR,2026-07-16T13:41:20.532757,dev_0059_primary,103.21.236.178,IN,upi,success,1143,7,23897.81,34778.6,IN,dev_0059_primary,0,0,1,0,0,0,0
txn_001284,cust_0210,merch_018,89402.65,INR,2026-07-16T14:24:30.587045,dev_0210_primary,103.21.138.58,IN,net_banking,success,114,1,26732.27,26732.27,IN,dev_0210_primary,0,0,0,0,0,0,0
txn_001285,cust_0130,merch_027,96612.55,INR,2026-07-16T14:32:48.817886,dev_0130_primary,103.21.23.66,IN,upi,success,1004,4,164353.81,293405.52,IN,dev_0130_primary,0,0,0,0,0,0,0
txn_001286,cust_0151,merch_013,6613.29,INR,2026-07-16T14:49:05.829980,dev_0151_primary,103.21.221.254,IN,debit_card,success,1137,4,963.07,1527.54,IN,dev_0151_primary,0,0,0,0,0,0,0
txn_001287,cust_0201,merch_033,32401.01,INR,2026-07-16T15:09:46.144185,dev_0201_primary,103.21.25.103,SG,net_banking,success,276,2,21686.1,34174.88,SG,dev_0201_primary,0,0,0,0,0,0,0
txn_001288,cust_0121,merch_028,858.85,INR,2026-07-16T15:32:43.545992,dev_0121_secondary,103.21.33.77,IN,net_banking,success,524,8,1165.64,3014.26,IN,dev_0121_primary,0,0,2,0,0,0,0
txn_001289,cust_0130,merch_002,257748.11,INR,2026-07-16T16:15:23.101279,dev_0130_primary,103.21.23.66,IN,upi,success,1004,5,150805.56,293405.52,IN,dev_0130_primary,3,5,1,0,0,0,0
txn_001290,cust_0244,merch_035,4030.35,INR,2026-07-16T16:15:29.969478,dev_0244_primary,103.21.208.91,IN,upi,success,328,11,3238.02,14935.09,IN,dev_0244_primary,0,0,1,0,0,0,0
txn_001291,cust_0115,merch_007,9221.68,INR,2026-07-16T16:34:13.108741,dev_0115_primary,103.21.228.64,US,credit_card,success,203,10,13442.05,22105.26,IN,dev_0115_primary,0,0,0,0,1,0,0
txn_001292,cust_0044,merch_032,22323.48,INR,2026-07-16T16:43:03.314341,dev_0044_primary,103.21.140.22,IN,net_banking,success,166,9,45362.64,120987.66,IN,dev_0044_primary,0,0,0,0,0,0,0
txn_001293,cust_0215,merch_015,1307.15,INR,2026-07-16T16:44:23.679449,dev_0215_primary,103.21.164.112,IN,upi,success,260,8,2151.61,4743.83,IN,dev_0215_primary,0,0,0,0,0,0,0
txn_001294,cust_0083,merch_027,2442.49,INR,2026-07-16T16:45:51.436283,dev_0083_primary,103.21.171.149,IN,debit_card,success,812,5,580.63,1249.25,IN,dev_0083_primary,0,0,1,0,0,0,0
txn_001295,cust_0054,merch_032,1116.8,INR,2026-07-16T17:02:23.225261,dev_0054_primary,103.21.49.71,IN,credit_card,success,457,8,1439.68,2464.15,IN,dev_0054_primary,0,0,0,0,0,0,0
txn_001296,cust_0132,merch_006,2830.97,INR,2026-07-16T17:08:47.285726,dev_0132_newphone,103.21.154.244,IN,upi,success,534,6,2281.72,5864.67,IN,dev_0132_primary,0,0,0,1,0,0,0
txn_001297,cust_0109,merch_025,13371.08,INR,2026-07-16T17:27:34.273910,dev_0109_primary,103.21.87.219,IN,net_banking,success,273,6,14895.06,26869.16,IN,dev_0109_primary,0,0,0,0,0,0,0
txn_001298,cust_0223,merch_003,5261.06,INR,2026-07-16T17:49:34.326277,dev_0223_primary,14.139.170.207,SG,credit_card,success,1165,5,3018.78,8398.36,IN,dev_0223_primary,0,0,0,0,1,0,0
txn_001299,cust_0125,merch_027,3738.73,INR,2026-07-16T17:55:13.077784,dev_0125_primary,103.21.199.125,IN,credit_card,success,1100,4,2764.73,5856.91,IN,dev_0125_primary,0,0,0,0,0,0,0
txn_001300,cust_0134,merch_024,3416.61,INR,2026-07-16T17:59:58.708152,dev_0134_primary,103.21.242.115,IN,credit_card,success,904,5,1979.41,3169.12,IN,dev_0134_primary,0,0,0,0,0,0,0
txn_001301,cust_0133,merch_031,5620.68,INR,2026-07-16T18:12:41.277494,dev_0133_primary,103.21.194.220,IN,net_banking,success,488,4,6093.82,9817.22,IN,dev_0133_primary,0,0,0,0,0,0,0
txn_001302,cust_0184,merch_001,14764.14,INR,2026-07-16T18:22:50.542836,dev_0184_primary,103.21.183.195,US,upi,success,306,1,28243.21,28243.21,IN,dev_0184_primary,0,0,0,0,1,0,0
txn_001303,cust_0180,merch_007,17066.33,INR,2026-07-16T18:35:37.795405,dev_0180_primary,103.21.107.148,IN,credit_card,success,631,5,15651.67,47787.71,IN,dev_0180_primary,0,0,0,0,0,0,0
txn_001304,cust_0090,merch_015,3770.91,INR,2026-07-16T18:39:49.663181,dev_0090_primary,103.21.71.72,IN,debit_card,success,611,8,1733.84,4060.36,IN,dev_0090_primary,0,0,0,0,0,0,0
txn_001305,cust_0150,merch_024,1377.26,INR,2026-07-16T18:50:37.215081,dev_0150_primary,103.21.32.82,IN,debit_card,success,263,5,990.81,1700.86,IN,dev_0150_primary,0,0,0,0,0,0,0
txn_001306,cust_0020,merch_007,10082.11,INR,2026-07-16T18:56:28.436701,dev_0020_primary,103.21.10.246,IN,net_banking,success,565,4,9610.28,27127.3,IN,dev_0020_primary,0,0,1,0,0,0,0
txn_001307,cust_0151,merch_025,1173.77,INR,2026-07-16T19:10:52.184396,dev_0151_primary,103.21.221.254,IN,net_banking,success,1137,5,2093.12,6613.29,IN,dev_0151_primary,0,0,1,0,0,0,0
txn_001308,cust_0172,merch_014,882.91,INR,2026-07-16T19:13:51.614870,dev_0172_primary,103.21.33.239,IN,debit_card,success,231,5,1079.13,2489.89,IN,dev_0172_primary,0,0,0,0,0,0,0
txn_001309,cust_0043,merch_001,8751.41,INR,2026-07-16T19:34:22.851887,dev_0043_primary,103.21.24.14,IN,net_banking,success,1055,12,24221.98,67524.2,IN,dev_0043_primary,0,0,2,0,0,0,0
txn_001310,cust_0171,merch_020,2975.73,INR,2026-07-16T19:56:36.578522,dev_0171_primary,103.21.70.163,IN,upi,success,614,2,6256.95,6475.29,IN,dev_0171_primary,0,0,0,0,0,0,0
txn_001311,cust_0122,merch_034,22062.87,INR,2026-07-16T20:01:45.981410,dev_0122_primary,103.21.104.123,IN,debit_card,success,730,4,20027.04,43005.74,IN,dev_0122_primary,0,0,0,0,0,0,0
txn_001312,cust_0163,merch_010,30306.73,INR,2026-07-16T20:21:27.019434,dev_0163_primary,103.21.188.63,AE,debit_card,success,504,6,5488.18,8106.96,AE,dev_0163_primary,0,0,0,0,0,0,0
txn_001313,cust_0126,merch_017,374.21,INR,2026-07-16T20:28:49.815037,dev_0126_primary,103.21.35.215,IN,credit_card,success,491,7,1188.15,2104.63,IN,dev_0126_primary,0,0,1,0,0,0,0
txn_001314,cust_0094,merch_023,29764.13,INR,2026-07-16T20:40:26.531346,dev_0094_primary,103.21.207.151,US,debit_card,success,66,6,39392.64,59986.78,IN,dev_0094_primary,0,0,0,0,1,0,0
txn_001315,cust_0096,merch_001,740.95,INR,2026-07-16T21:15:38.128226,dev_0096_primary,103.21.198.141,IN,debit_card,success,477,8,1659.82,3515.43,IN,dev_0096_primary,0,0,0,0,0,0,0
txn_001316,cust_0234,merch_017,125.91,INR,2026-07-16T21:24:10.067210,dev_0234_primary,103.21.180.80,IN,net_banking,success,835,3,257.52,354.21,IN,dev_0234_primary,0,0,1,0,0,0,0
txn_001317,cust_0102,merch_017,24716.14,INR,2026-07-16T22:01:46.286260,dev_ato_1498,103.21.230.185,IN,credit_card,success,132,6,10522.92,37621.08,IN,dev_0102_primary,0,0,0,0,0,0,1
txn_001318,cust_0126,merch_035,3445.95,INR,2026-07-16T22:02:53.486636,dev_0126_primary,103.21.35.215,IN,credit_card,success,491,8,1086.41,2104.63,IN,dev_0126_primary,0,0,2,0,0,0,0
txn_001319,cust_0008,merch_010,41459.13,INR,2026-07-16T22:27:31.978457,dev_0008_primary,103.21.100.55,IN,upi,success,172,6,44531.61,86134.16,IN,dev_0008_primary,0,0,0,0,0,0,0
txn_001320,cust_0015,merch_004,1368.8,INR,2026-07-16T22:32:55.248366,dev_0015_primary,103.21.159.104,IN,net_banking,success,309,5,2251.39,5339.83,IN,dev_0015_primary,0,0,0,0,0,0,0
txn_001321,cust_0189,merch_021,150.49,INR,2026-07-16T22:41:40.288948,dev_0189_primary,103.21.96.207,IN,upi,success,180,6,379.31,618.22,IN,dev_0189_primary,0,0,0,0,0,0,1
txn_001322,cust_0185,merch_034,1476.15,INR,2026-07-16T22:47:09.357143,dev_0185_primary,103.21.89.203,US,upi,success,773,6,2193.0,4660.07,US,dev_0185_primary,0,0,0,0,0,0,0
txn_001323,cust_0050,merch_033,0.67,INR,2026-07-16T22:52:11.985051,dev_0050_primary,103.21.64.131,IN,upi,success,740,6,1.74,2.51,IN,dev_0050_primary,0,0,0,0,0,0,0
txn_001324,cust_0177,merch_012,2105.52,INR,2026-07-16T22:52:34.851379,dev_0177_primary,103.21.89.72,IN,debit_card,success,45,5,1306.19,2720.43,IN,dev_0177_primary,0,0,0,0,0,0,0
txn_001325,cust_0120,merch_006,1977.97,INR,2026-07-16T22:56:57.424244,dev_0120_primary,103.21.71.178,IN,debit_card,success,1031,5,1551.81,1967.47,IN,dev_0120_primary,0,0,0,0,0,0,0
txn_001326,cust_0048,merch_002,17775.4,INR,2026-07-16T23:20:28.065617,dev_0048_primary,103.21.43.173,IN,credit_card,success,962,4,13976.38,21599.93,IN,dev_0048_primary,0,0,1,0,0,0,0
txn_001327,cust_0186,merch_020,188310.32,INR,2026-07-16T23:22:59.256805,dev_0186_primary,103.21.85.85,IN,upi,success,385,5,31968.87,56445.45,IN,dev_0186_primary,0,0,1,0,0,0,0
txn_001328,cust_0231,merch_009,2051.57,INR,2026-07-16T23:31:27.922003,dev_0231_primary,103.21.168.14,IN,debit_card,success,583,4,3558.76,5485.61,IN,dev_0231_primary,0,0,0,0,0,0,0
txn_001329,cust_0106,merch_013,3048.13,INR,2026-07-17T00:12:58.866165,dev_0106_primary,103.21.76.180,IN,upi,success,261,7,2722.01,3757.66,IN,dev_0106_primary,0,0,1,0,0,1,0
txn_001330,cust_0091,merch_023,15818.18,INR,2026-07-17T00:24:21.980626,dev_0091_primary,103.21.91.230,IN,upi,success,310,3,15812.61,24102.13,IN,dev_0091_primary,0,0,0,0,0,1,0
txn_001331,cust_0244,merch_025,1984.01,INR,2026-07-17T00:40:59.888499,dev_0244_primary,103.21.121.90,IN,upi,success,329,12,3304.05,14935.09,IN,dev_0244_primary,0,0,2,0,0,1,0
txn_001332,cust_0074,merch_033,2402.95,INR,2026-07-17T00:45:20.183215,dev_0074_primary,103.21.227.33,IN,net_banking,success,642,5,2766.12,3991.84,IN,dev_0074_primary,0,0,1,0,0,1,0
txn_001333,cust_0056,merch_003,1355.03,INR,2026-07-17T00:48:47.195305,dev_0056_newphone,103.21.33.164,US,upi,success,593,8,3860.18,14136.75,US,dev_0056_primary,0,0,2,1,0,1,0
txn_001334,cust_0133,merch_012,2996.48,INR,2026-07-17T01:18:44.384930,dev_0133_primary,103.21.116.157,IN,net_banking,success,489,5,5999.19,9817.22,IN,dev_0133_primary,0,0,1,0,0,1,0
txn_001335,cust_0231,merch_023,2789.39,INR,2026-07-17T01:20:40.242009,dev_0231_primary,103.21.168.14,IN,debit_card,success,584,5,3257.32,5485.61,IN,dev_0231_primary,0,0,1,0,0,0,1
txn_001336,cust_0086,merch_007,432.57,INR,2026-07-17T01:41:32.404186,dev_0086_primary,103.21.244.219,IN,debit_card,success,300,8,623.37,1801.76,IN,dev_0086_primary,0,0,0,0,0,1,0
txn_001337,cust_0113,merch_030,12957.67,INR,2026-07-17T01:53:21.966951,dev_0113_primary,103.21.197.135,IN,net_banking,success,580,5,12099.6,17103.09,IN,dev_0113_primary,0,0,0,0,0,1,0
txn_001338,cust_0186,merch_022,35353.68,INR,2026-07-17T01:57:49.846593,dev_0186_primary,103.21.85.85,IN,upi,success,386,6,58025.78,188310.32,IN,dev_0186_primary,0,0,2,0,0,1,0
